step_index,week_index,day_index,timestamp,persona_label,season_label,sunrise_minute,sunset_minute,cloudiness,time_of_day_norm,day_of_week,is_weekend,kitchen_light,bedroom_light,living_room_light,bathroom_light,hallway_light,office_light,dining_room_light,bedside_lamp,porch_light,tv_living_room,tv_bedroom,coffee_maker_plug,kettle_plug,microwave_plug,desk_monitor_plug,game_console_plug,washing_machine_plug,dryer_plug,dishwasher_plug,robot_vacuum_plug,space_heater_plug,person_home,front_door,motion_kitchen,motion_bedroom,motion_living_room,motion_bathroom,motion_hallway,motion_office,ambient_light_outdoor,ambient_light_bedroom,indoor_temperature_c
27,0,0,2024-02-12T06:45:00,social,winter,432,1008,0.787,0.28125,0,False,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,19.21
28,0,0,2024-02-12T07:00:00,social,winter,432,1008,0.787,0.2916666666666667,0,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,19.23
29,0,0,2024-02-12T07:15:00,social,winter,432,1008,0.787,0.3020833333333333,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0.0,19.25
30,0,0,2024-02-12T07:30:00,social,winter,432,1008,0.787,0.3125,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.03739735677955853,0.013089074872845484,19.27
31,0,0,2024-02-12T07:45:00,social,winter,432,1008,0.787,0.3229166666666667,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09488134075204943,0.0332084692632173,19.29
32,0,0,2024-02-12T08:00:00,social,winter,432,1008,0.787,0.3333333333333333,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18644106122130055,0.06525437142745519,19.31
33,0,0,2024-02-12T08:15:00,social,winter,432,1008,0.787,0.34375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24458048675623734,0.08560317036468307,19.33
34,0,0,2024-02-12T08:30:00,social,winter,432,1008,0.787,0.3541666666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33937052991860783,0.11877968547151273,19.35
35,0,0,2024-02-12T08:45:00,social,winter,432,1008,0.787,0.3645833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31556934181373103,0.11044926963480585,19.37
36,0,0,2024-02-12T09:00:00,social,winter,432,1008,0.787,0.375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37503368199092757,0.13126178869682464,19.38
37,0,0,2024-02-12T09:15:00,social,winter,432,1008,0.787,0.3854166666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4193047365530548,0.14675665779356917,19.4
38,0,0,2024-02-12T09:30:00,social,winter,432,1008,0.787,0.3958333333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0.18772520112845273,19.41
39,0,0,2024-02-12T09:45:00,social,winter,432,1008,0.787,0.40625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5542072802272957,0.1939725480795535,19.43
40,0,0,2024-02-12T10:00:00,social,winter,432,1008,0.787,0.4166666666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603426582156065,0.21119930375462276,19.44
41,0,0,2024-02-12T10:15:00,social,winter,432,1008,0.787,0.4270833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629948698596697,0.22048204450884393,19.45
42,0,0,2024-02-12T10:30:00,social,winter,432,1008,0.787,0.4375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7127122275273592,0.2494492796345757,19.46
43,0,0,2024-02-12T10:45:00,social,winter,432,1008,0.787,0.4479166666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6943465631823786,0.2430212971138325,19.47
44,0,0,2024-02-12T11:00:00,social,winter,432,1008,0.787,0.4583333333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7632759286322326,0.26714657502128136,19.48
45,0,0,2024-02-12T11:15:00,social,winter,432,1008,0.787,0.46875,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777002512491442,0.2719508793720047,19.48
46,0,0,2024-02-12T11:30:00,social,winter,432,1008,0.787,0.4791666666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7879836928414022,0.2757942924944908,19.48
47,0,0,2024-02-12T11:45:00,social,winter,432,1008,0.787,0.4895833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7824780475119836,0.2738673166291942,19.49
48,0,0,2024-02-12T12:00:00,social,winter,432,1008,0.787,0.5,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7990027552020327,0.2796509643207114,19.49
49,0,0,2024-02-12T12:15:00,social,winter,432,1008,0.787,0.5104166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8142864343981386,0.2850002520393485,19.49
50,0,0,2024-02-12T12:30:00,social,winter,432,1008,0.787,0.5208333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7185260967260775,0.2514841338541271,19.48
51,0,0,2024-02-12T12:45:00,social,winter,432,1008,0.787,0.53125,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7796340091240987,0.2728719031934345,19.48
52,0,0,2024-02-12T13:00:00,social,winter,432,1008,0.787,0.5416666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8043716483142272,0.2815300769099795,19.48
53,0,0,2024-02-12T13:15:00,social,winter,432,1008,0.787,0.5520833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6964678825267772,0.243763758884372,19.47
54,0,0,2024-02-12T13:30:00,social,winter,432,1008,0.787,0.5625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6683631385569212,0.2339270984949224,19.46
55,0,0,2024-02-12T13:45:00,social,winter,432,1008,0.787,0.5729166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6449023730994524,0.22571583058480832,19.45
56,0,0,2024-02-12T14:00:00,social,winter,432,1008,0.787,0.5833333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5659021271437061,0.19806574450029713,19.44
57,0,0,2024-02-12T14:15:00,social,winter,432,1008,0.787,0.59375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557960097235051,0.19528603403226785,19.43
58,0,0,2024-02-12T14:30:00,social,winter,432,1008,0.787,0.6041666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5127456582648746,0.1794609803927061,19.41
59,0,0,2024-02-12T14:45:00,social,winter,432,1008,0.787,0.6145833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4656715245563806,0.1629850335947332,19.4
60,0,0,2024-02-12T15:00:00,social,winter,432,1008,0.787,0.625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4259448496050197,0.1490806973617569,19.38
61,0,0,2024-02-12T15:15:00,social,winter,432,1008,0.787,0.6354166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34485722874434105,0.12070003006051935,19.37
62,0,0,2024-02-12T15:30:00,social,winter,432,1008,0.787,0.6458333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288958192968785,0.10113536753907475,19.35
63,0,0,2024-02-12T15:45:00,social,winter,432,1008,0.787,0.65625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22256192130157776,0.07789667245555221,19.33
64,0,0,2024-02-12T16:00:00,social,winter,432,1008,0.787,0.6666666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17284663931874292,0.060496323761560014,19.31
65,0,0,2024-02-12T16:15:00,social,winter,432,1008,0.787,0.6770833333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08552560564892502,0.029933961977123752,19.29
66,0,0,2024-02-12T16:30:00,social,winter,432,1008,0.787,0.6875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.27
67,0,0,2024-02-12T16:45:00,social,winter,432,1008,0.787,0.6979166666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.25
68,0,0,2024-02-12T17:00:00,social,winter,432,1008,0.787,0.7083333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.23
69,0,0,2024-02-12T17:15:00,social,winter,432,1008,0.787,0.71875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.21
70,0,0,2024-02-12T17:30:00,social,winter,432,1008,0.787,0.7291666666666666,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.09990806590685315,0.0349678230673986,19.18
71,0,0,2024-02-12T17:45:00,social,winter,432,1008,0.787,0.7395833333333334,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0.0,19.16
72,0,0,2024-02-12T18:00:00,social,winter,432,1008,0.787,0.75,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.020914678894803657,0.007320137613181279,19.14
73,0,0,2024-02-12T18:15:00,social,winter,432,1008,0.787,0.7604166666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0.0,0.0,19.11
74,0,0,2024-02-12T18:30:00,social,winter,432,1008,0.787,0.7708333333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.04896840898826439,0.017138943145892534,19.09
75,0,0,2024-02-12T18:45:00,social,winter,432,1008,0.787,0.78125,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.03729196658713353,0.013052188305496735,19.07
76,0,0,2024-02-12T19:00:00,social,winter,432,1008,0.787,0.7916666666666666,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.021447745461247992,0.0075067109114367965,19.05
77,0,0,2024-02-12T19:15:00,social,winter,432,1008,0.787,0.8020833333333334,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,19.02
78,0,0,2024-02-12T19:30:00,social,winter,432,1008,0.787,0.8125,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.017667637776545723,0.006183673221791003,19.0
79,0,0,2024-02-12T19:45:00,social,winter,432,1008,0.787,0.8229166666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.98
80,0,0,2024-02-12T20:00:00,social,winter,432,1008,0.787,0.8333333333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.96
81,0,0,2024-02-12T20:15:00,social,winter,432,1008,0.787,0.84375,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.02786176698503984,0.009751618444763945,18.94
82,0,0,2024-02-12T20:30:00,social,winter,432,1008,0.787,0.8541666666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.92
83,0,0,2024-02-12T20:45:00,social,winter,432,1008,0.787,0.8645833333333334,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.91
84,0,0,2024-02-12T21:00:00,social,winter,432,1008,0.787,0.875,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.013686012098168741,0.004790104234359059,18.89
85,0,0,2024-02-12T21:15:00,social,winter,432,1008,0.787,0.8854166666666666,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.027738881568802744,0.00970860854908096,18.87
86,0,0,2024-02-12T21:30:00,social,winter,432,1008,0.787,0.8958333333333334,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.86
87,0,0,2024-02-12T21:45:00,social,winter,432,1008,0.787,0.90625,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.85
88,0,0,2024-02-12T22:00:00,social,winter,432,1008,0.787,0.9166666666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.83
89,0,0,2024-02-12T22:15:00,social,winter,432,1008,0.787,0.9270833333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.82
90,0,0,2024-02-12T22:30:00,social,winter,432,1008,0.787,0.9375,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.06050012323648396,0.021175043132769383,18.81
91,0,0,2024-02-12T22:45:00,social,winter,432,1008,0.787,0.9479166666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.01059834700677842,0.003709421452372447,18.81
92,0,0,2024-02-12T23:00:00,social,winter,432,1008,0.787,0.9583333333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.014800421702607626,0.005180147595912669,18.8
93,0,0,2024-02-12T23:15:00,social,winter,432,1008,0.787,0.96875,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.79
94,0,0,2024-02-12T23:30:00,social,winter,432,1008,0.787,0.9791666666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.79
95,0,0,2024-02-12T23:45:00,social,winter,432,1008,0.787,0.9895833333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.79
96,0,1,2024-02-13T00:00:00,social,winter,433,1007,0.9154,0.0,1,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.024671262093335297,0.008634941732667354,18.76
97,0,1,2024-02-13T00:15:00,social,winter,433,1007,0.9154,0.010416666666666666,1,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.292651795221428e-05,2.2024281283274997e-05,18.76
98,0,1,2024-02-13T00:30:00,social,winter,433,1007,0.9154,0.020833333333333332,1,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.043509298250491636,0.015228254387672072,18.77
99,0,1,2024-02-13T00:45:00,social,winter,433,1007,0.9154,0.03125,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.77
100,0,1,2024-02-13T01:00:00,social,winter,433,1007,0.9154,0.041666666666666664,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.77
101,0,1,2024-02-13T01:15:00,social,winter,433,1007,0.9154,0.052083333333333336,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.78
102,0,1,2024-02-13T01:30:00,social,winter,433,1007,0.9154,0.0625,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.79
103,0,1,2024-02-13T01:45:00,social,winter,433,1007,0.9154,0.07291666666666667,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.021655493905731914,nan,18.8
104,0,1,2024-02-13T02:00:00,social,winter,433,1007,0.9154,0.08333333333333333,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0037451040267967757,0.0013107864093788715,18.81
105,0,1,2024-02-13T02:15:00,social,winter,433,1007,0.9154,0.09375,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.82
106,0,1,2024-02-13T02:30:00,social,winter,433,1007,0.9154,0.10416666666666667,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.022439221130460284,0.007853727395661099,18.84
107,0,1,2024-02-13T02:45:00,social,winter,433,1007,0.9154,0.11458333333333333,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.024923097528490597,0.008723084134971708,18.85
108,0,1,2024-02-13T03:00:00,social,winter,433,1007,0.9154,0.125,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02463875595776392,0.008623564585217371,18.87
109,0,1,2024-02-13T03:15:00,social,winter,433,1007,0.9154,0.13541666666666666,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.88
