step_index,week_index,day_index,timestamp,persona_label,season_label,sunrise_minute,sunset_minute,cloudiness,time_of_day_norm,day_of_week,is_weekend,kitchen_light,bedroom_light,living_room_light,bathroom_light,hallway_light,office_light,dining_room_light,bedside_lamp,porch_light,tv_living_room,tv_bedroom,coffee_maker_plug,kettle_plug,microwave_plug,desk_monitor_plug,game_console_plug,washing_machine_plug,dryer_plug,dishwasher_plug,robot_vacuum_plug,space_heater_plug,person_home,front_door,motion_kitchen,motion_bedroom,motion_living_room,motion_bathroom,motion_hallway,motion_office,ambient_light_outdoor,ambient_light_bedroom,indoor_temperature_c
16,0,0,2024-02-12T04:00:00,traveler,winter,432,1008,0.787,0.16666666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04085760439925217,0.01430016153973826,18.96
17,0,0,2024-02-12T04:15:00,traveler,winter,432,1008,0.787,0.17708333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.98
18,0,0,2024-02-12T04:30:00,traveler,winter,432,1008,0.787,0.1875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02365267363674438,0.008278435772860531,19.0
19,0,0,2024-02-12T04:45:00,traveler,winter,432,1008,0.787,0.19791666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.02
20,0,0,2024-02-12T05:00:00,traveler,winter,432,1008,0.787,0.20833333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.05
21,0,0,2024-02-12T05:15:00,traveler,winter,432,1008,0.787,0.21875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.07
22,0,0,2024-02-12T05:30:00,traveler,winter,432,1008,0.787,0.22916666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.031701353620686434,0.011095473767240252,19.09
23,0,0,2024-02-12T05:45:00,traveler,winter,432,1008,0.787,0.23958333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.038139631981811355,0.013348871193633973,19.11
24,0,0,2024-02-12T06:00:00,traveler,winter,432,1008,0.787,0.25,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.14
25,0,0,2024-02-12T06:15:00,traveler,winter,432,1008,0.787,0.2604166666666667,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07873406298229534,0.027556922043803365,19.16
26,0,0,2024-02-12T06:30:00,traveler,winter,432,1008,0.787,0.2708333333333333,0,False,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.01015472883280116,0.0035541550914804055,19.18
27,0,0,2024-02-12T06:45:00,traveler,winter,432,1008,0.787,0.28125,0,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.01451478597391124,0.005080175090868934,19.21
28,0,0,2024-02-12T07:00:00,traveler,winter,432,1008,0.787,0.2916666666666667,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0.0,19.23
29,0,0,2024-02-12T07:15:00,traveler,winter,432,1008,0.787,0.3020833333333333,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.04373755864386297,0.01530814552535204,19.25
30,0,0,2024-02-12T07:30:00,traveler,winter,432,1008,0.787,0.3125,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08595069148351465,0.030082742019230127,19.27
31,0,0,2024-02-12T07:45:00,traveler,winter,432,1008,0.787,0.3229166666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06674544564829171,0.0233609059769021,19.29
32,0,0,2024-02-12T08:00:00,traveler,winter,432,1008,0.787,0.3333333333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,0.15068934402656428,0.0527412704092975,19.31
33,0,0,2024-02-12T08:15:00,traveler,winter,432,1008,0.787,0.34375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23023317451797315,0.0805816110812906,19.33
34,0,0,2024-02-12T08:30:00,traveler,winter,432,1008,0.787,0.3541666666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27478940294900717,0.0961762910321525,19.35
35,0,0,2024-02-12T08:45:00,traveler,winter,432,1008,0.787,0.3645833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295273566933872,0.1033457484268552,19.37
36,0,0,2024-02-12T09:00:00,traveler,winter,432,1008,0.787,0.375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40818972188329583,0.14286640265915354,19.38
37,0,0,2024-02-12T09:15:00,traveler,winter,432,1008,0.787,0.3854166666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41491966301078514,0.1452218820537748,19.4
38,0,0,2024-02-12T09:30:00,traveler,winter,432,1008,0.787,0.3958333333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537779163821965,0.18822270733768773,19.41
39,0,0,2024-02-12T09:45:00,traveler,winter,432,1008,0.787,0.40625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6123160772874439,0.21431062705060533,19.43
40,0,0,2024-02-12T10:00:00,traveler,winter,432,1008,0.787,0.4166666666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5678726614776524,0.1987554315171783,19.44
41,0,0,2024-02-12T10:15:00,traveler,winter,432,1008,0.787,0.4270833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6185927926259872,0.2165074774190955,19.45
42,0,0,2024-02-12T10:30:00,traveler,winter,432,1008,0.787,0.4375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731005953463148,0.2558520837121018,19.46
43,0,0,2024-02-12T10:45:00,traveler,winter,432,1008,0.787,0.4479166666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7047224905190573,0.24665287168167005,19.47
44,0,0,2024-02-12T11:00:00,traveler,winter,432,1008,0.787,0.4583333333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7260640154713479,0.2541224054149718,19.48
45,0,0,2024-02-12T11:15:00,traveler,winter,432,1008,0.787,0.46875,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7537849696310052,0.26382473937085177,19.48
46,0,0,2024-02-12T11:30:00,traveler,winter,432,1008,0.787,0.4791666666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81104757888958,0.28386665261135297,19.48
47,0,0,2024-02-12T11:45:00,traveler,winter,432,1008,0.787,0.4895833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7787318652419765,0.27255615283469176,19.49
48,0,0,2024-02-12T12:00:00,traveler,winter,432,1008,0.787,0.5,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8040201747768488,0.28140706117189707,19.49
49,0,0,2024-02-12T12:15:00,traveler,winter,432,1008,0.787,0.5104166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7779265408830941,0.27227428930908293,19.49
50,0,0,2024-02-12T12:30:00,traveler,winter,432,1008,0.787,0.5208333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8416581219627892,0.2945803426869762,19.48
51,0,0,2024-02-12T12:45:00,traveler,winter,432,1008,0.787,0.53125,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743457483846434,0.2602101193462519,19.48
52,0,0,2024-02-12T13:00:00,traveler,winter,432,1008,0.787,0.5416666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7301592715987948,0.2555557450595782,19.48
53,0,0,2024-02-12T13:15:00,traveler,winter,432,1008,0.787,0.5520833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6802757706686089,0.2380965197340131,19.47
54,0,0,2024-02-12T13:30:00,traveler,winter,432,1008,0.787,0.5625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7033923799684956,0.24618733298897344,19.46
55,0,0,2024-02-12T13:45:00,traveler,winter,432,1008,0.787,0.5729166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6194378567233858,0.21680324985318503,19.45
56,0,0,2024-02-12T14:00:00,traveler,winter,432,1008,0.787,0.5833333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6339022029915694,0.22186577104704927,19.44
57,0,0,2024-02-12T14:15:00,traveler,winter,432,1008,0.787,0.59375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0.19397254807955344,19.43
58,0,0,2024-02-12T14:30:00,traveler,winter,432,1008,0.787,0.6041666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5071664862846496,0.17750827019962734,19.41
59,0,0,2024-02-12T14:45:00,traveler,winter,432,1008,0.787,0.6145833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5094551804075574,0.1783093131426451,19.4
60,0,0,2024-02-12T15:00:00,traveler,winter,432,1008,0.787,0.625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3920971798884579,0.13723401296096024,19.38
61,0,0,2024-02-12T15:15:00,traveler,winter,432,1008,0.787,0.6354166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37537040920231635,0.13137964322081072,19.37
62,0,0,2024-02-12T15:30:00,traveler,winter,432,1008,0.787,0.6458333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3079795370152066,0.1077928379553223,19.35
63,0,0,2024-02-12T15:45:00,traveler,winter,432,1008,0.787,0.65625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1978970936107878,0.06926398276377572,19.33
64,0,0,2024-02-12T16:00:00,traveler,winter,432,1008,0.787,0.6666666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16233315742086904,0.05681660509730416,19.31
65,0,0,2024-02-12T16:15:00,traveler,winter,432,1008,0.787,0.6770833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08163155694612467,0.028571044931143635,19.29
66,0,0,2024-02-12T16:30:00,traveler,winter,432,1008,0.787,0.6875,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01862690586118836,0.006519417051415926,19.27
67,0,0,2024-02-12T16:45:00,traveler,winter,432,1008,0.787,0.6979166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02120328449320389,0.007421149572621361,19.25
68,0,0,2024-02-12T17:00:00,traveler,winter,432,1008,0.787,0.7083333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013588506991979056,0.00475597744719267,19.23
69,0,0,2024-02-12T17:15:00,traveler,winter,432,1008,0.787,0.71875,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.21
70,0,0,2024-02-12T17:30:00,traveler,winter,432,1008,0.787,0.7291666666666666,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.014642798165771373,0.00512497935801998,19.18
71,0,0,2024-02-12T17:45:00,traveler,winter,432,1008,0.787,0.7395833333333334,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0.0,19.16
72,0,0,2024-02-12T18:00:00,traveler,winter,432,1008,0.787,0.75,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.14
73,0,0,2024-02-12T18:15:00,traveler,winter,432,1008,0.787,0.7604166666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.02238075972859786,0.00783326590500925,19.11
74,0,0,2024-02-12T18:30:00,traveler,winter,432,1008,0.787,0.7708333333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0406901134085565,0.014241539692994774,19.09
75,0,0,2024-02-12T18:45:00,traveler,winter,432,1008,0.787,0.78125,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,19.07
76,0,0,2024-02-12T19:00:00,traveler,winter,432,1008,0.787,0.7916666666666666,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.02731793466645069,0.00956127713325774,19.05
77,0,0,2024-02-12T19:15:00,traveler,winter,432,1008,0.787,0.8020833333333334,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.010545903750959023,0.0036910663128356578,19.02
78,0,0,2024-02-12T19:30:00,traveler,winter,432,1008,0.787,0.8125,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.038201159227049,0.01337040572946715,19.0
79,0,0,2024-02-12T19:45:00,traveler,winter,432,1008,0.787,0.8229166666666666,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.98
80,0,0,2024-02-12T20:00:00,traveler,winter,432,1008,0.787,0.8333333333333334,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.0,0.0,18.96
81,0,0,2024-02-12T20:15:00,traveler,winter,432,1008,0.787,0.84375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,18.94
82,0,0,2024-02-12T20:30:00,traveler,winter,432,1008,0.787,0.8541666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011889505680121338,0.004161326988042468,18.92
83,0,0,2024-02-12T20:45:00,traveler,winter,432,1008,0.787,0.8645833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.91
84,0,0,2024-02-12T21:00:00,traveler,winter,432,1008,0.787,0.875,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.89
85,0,0,2024-02-12T21:15:00,traveler,winter,432,1008,0.787,0.8854166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.87
86,0,0,2024-02-12T21:30:00,traveler,winter,432,1008,0.787,0.8958333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009584478138109973,0.000335456734833849,18.86
87,0,0,2024-02-12T21:45:00,traveler,winter,432,1008,0.787,0.90625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04029774598428915,0.014104211094501202,18.85
88,0,0,2024-02-12T22:00:00,traveler,winter,432,1008,0.787,0.9166666666666666,0,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.0,0.0,18.83
89,0,0,2024-02-12T22:15:00,traveler,winter,432,1008,0.787,0.9270833333333334,0,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,18.82
90,0,0,2024-02-12T22:30:00,traveler,winter,432,1008,0.787,0.9375,0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00013639239716581702,4.773733900803595e-05,18.81
91,0,0,2024-02-12T22:45:00,traveler,winter,432,1008,0.787,0.9479166666666666,0,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,18.81
92,0,0,2024-02-12T23:00:00,traveler,winter,432,1008,0.787,0.9583333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.045198144091113404,0.01581935043188969,18.8
93,0,0,2024-02-12T23:15:00,traveler,winter,432,1008,0.787,0.96875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.79
94,0,0,2024-02-12T23:30:00,traveler,winter,432,1008,0.787,0.9791666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.79
95,0,0,2024-02-12T23:45:00,traveler,winter,432,1008,0.787,0.9895833333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.79
96,0,1,2024-02-13T00:00:00,traveler,winter,433,1007,0.8352,0.0,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.76
97,0,1,2024-02-13T00:15:00,traveler,winter,433,1007,0.8352,0.010416666666666666,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.76
98,0,1,2024-02-13T00:30:00,traveler,winter,433,1007,0.8352,0.020833333333333332,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01708657628185032,0.0059803016986476115,18.77
99,0,1,2024-02-13T00:45:00,traveler,winter,433,1007,0.8352,0.03125,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02752511130107792,0.009633788955377271,18.77
100,0,1,2024-02-13T01:00:00,traveler,winter,433,1007,0.8352,0.041666666666666664,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.77
101,0,1,2024-02-13T01:15:00,traveler,winter,433,1007,0.8352,0.052083333333333336,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.78
102,0,1,2024-02-13T01:30:00,traveler,winter,433,1007,0.8352,0.0625,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0275923653135941,0.009657327859757934,18.79
103,0,1,2024-02-13T01:45:00,traveler,winter,433,1007,0.8352,0.07291666666666667,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.007423497892015145,0.0025982242622053005,18.8
104,0,1,2024-02-13T02:00:00,traveler,winter,433,1007,0.8352,0.08333333333333333,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.81
105,0,1,2024-02-13T02:15:00,traveler,winter,433,1007,0.8352,0.09375,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.82
106,0,1,2024-02-13T02:30:00,traveler,winter,433,1007,0.8352,0.10416666666666667,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.84
107,0,1,2024-02-13T02:45:00,traveler,winter,433,1007,0.8352,0.11458333333333333,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.85
