step_index,week_index,day_index,timestamp,persona_label,season_label,sunrise_minute,sunset_minute,cloudiness,time_of_day_norm,day_of_week,is_weekend,kitchen_light,bedroom_light,living_room_light,bathroom_light,hallway_light,office_light,dining_room_light,bedside_lamp,porch_light,tv_living_room,tv_bedroom,coffee_maker_plug,kettle_plug,microwave_plug,desk_monitor_plug,game_console_plug,washing_machine_plug,dryer_plug,dishwasher_plug,robot_vacuum_plug,space_heater_plug,person_home,front_door,motion_kitchen,motion_bedroom,motion_living_room,motion_bathroom,motion_hallway,motion_office,ambient_light_outdoor,ambient_light_bedroom,indoor_temperature_c
10,0,0,2024-02-12T02:30:00,wfh,winter,432,1008,0.787,0.10416666666666667,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01497741425141786,0.005242094987996251,18.86
11,0,0,2024-02-12T02:45:00,wfh,winter,432,1008,0.787,0.11458333333333333,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.036993505664173885,0.012947726982460859,18.87
12,0,0,2024-02-12T03:00:00,wfh,winter,432,1008,0.787,0.125,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.89
13,0,0,2024-02-12T03:15:00,wfh,winter,432,1008,0.787,0.13541666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.91
14,0,0,2024-02-12T03:30:00,wfh,winter,432,1008,0.787,0.14583333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.035259670341490607,0.012340884619521712,18.92
15,0,0,2024-02-12T03:45:00,wfh,winter,432,1008,0.787,0.15625,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.94
16,0,0,2024-02-12T04:00:00,wfh,winter,432,1008,0.787,0.16666666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.96
17,0,0,2024-02-12T04:15:00,wfh,winter,432,1008,0.787,0.17708333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.005040385139567185,0.0017641347988485146,18.98
18,0,0,2024-02-12T04:30:00,wfh,winter,432,1008,0.787,0.1875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02607986739870148,0.009127953589545518,19.0
19,0,0,2024-02-12T04:45:00,wfh,winter,432,1008,0.787,0.19791666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.02
20,0,0,2024-02-12T05:00:00,wfh,winter,432,1008,0.787,0.20833333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.006459973326534747,0.0022609906642871614,19.05
21,0,0,2024-02-12T05:15:00,wfh,winter,432,1008,0.787,0.21875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.07
22,0,0,2024-02-12T05:30:00,wfh,winter,432,1008,0.787,0.22916666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00030118149697735193,0.00010541352394207317,19.09
23,0,0,2024-02-12T05:45:00,wfh,winter,432,1008,0.787,0.23958333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.11
24,0,0,2024-02-12T06:00:00,wfh,winter,432,1008,0.787,0.25,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.14
25,0,0,2024-02-12T06:15:00,wfh,winter,432,1008,0.787,0.2604166666666667,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02258641664738486,0.0079052458265847,19.16
26,0,0,2024-02-12T06:30:00,wfh,winter,432,1008,0.787,0.2708333333333333,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.026726873694442457,0.00935440579305486,19.18
27,0,0,2024-02-12T06:45:00,wfh,winter,432,1008,0.787,0.28125,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.21
28,0,0,2024-02-12T07:00:00,wfh,winter,432,1008,0.787,0.2916666666666667,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.23
29,0,0,2024-02-12T07:15:00,wfh,winter,432,1008,0.787,0.3020833333333333,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.25
30,0,0,2024-02-12T07:30:00,wfh,winter,432,1008,0.787,0.3125,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0249479337896614,0.00873177682638149,19.27
31,0,0,2024-02-12T07:45:00,wfh,winter,432,1008,0.787,0.3229166666666667,0,False,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,nan,1,0,0,0.10306151253884971,0.036071529388597395,19.29
32,0,0,2024-02-12T08:00:00,wfh,winter,432,1008,0.787,0.3333333333333333,0,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.12827067823817453,0.04489473738336108,19.31
33,0,0,2024-02-12T08:15:00,wfh,winter,432,1008,0.787,0.34375,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1990685966960347,0.06967400884361213,19.33
34,0,0,2024-02-12T08:30:00,wfh,winter,432,1008,0.787,0.3541666666666667,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.27142100407377495,0.09499735142582123,19.35
35,0,0,2024-02-12T08:45:00,wfh,winter,432,1008,0.787,0.3645833333333333,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.370095507525971,0.12953342763408984,19.37
36,0,0,2024-02-12T09:00:00,wfh,winter,432,1008,0.787,0.375,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4518702199550878,0.15815457698428073,19.38
37,0,0,2024-02-12T09:15:00,wfh,winter,432,1008,0.787,0.3854166666666667,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.49903699250029565,0.17466294737510346,19.4
38,0,0,2024-02-12T09:30:00,wfh,winter,432,1008,0.787,0.3958333333333333,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.49356117447506986,0.17274641106627445,19.41
39,0,0,2024-02-12T09:45:00,wfh,winter,432,1008,0.787,0.40625,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.58583641913348,0.20504274669671796,19.43
40,0,0,2024-02-12T10:00:00,wfh,winter,432,1008,0.787,0.4166666666666667,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5910128698565117,0.20685450444977907,19.44
41,0,0,2024-02-12T10:15:00,wfh,winter,432,1008,0.787,0.4270833333333333,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7060905616932255,0.2471316965926289,19.45
42,0,0,2024-02-12T10:30:00,wfh,winter,432,1008,0.787,0.4375,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6615222769819233,0.23153279694367315,19.46
43,0,0,2024-02-12T10:45:00,wfh,winter,432,1008,0.787,0.4479166666666667,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7362844171402848,0.25769954599909967,19.47
44,0,0,2024-02-12T11:00:00,wfh,winter,432,1008,0.787,0.4583333333333333,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,nan,0.2512137489205702,19.48
45,0,0,2024-02-12T11:15:00,wfh,winter,432,1008,0.787,0.46875,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7673709720213581,0.26857984020747533,19.48
46,0,0,2024-02-12T11:30:00,wfh,winter,432,1008,0.787,0.4791666666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8389790429024389,0.29364266501585357,19.48
47,0,0,2024-02-12T11:45:00,wfh,winter,432,1008,0.787,0.4895833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.7873958609189693,0.27558855132163923,19.49
48,0,0,2024-02-12T12:00:00,wfh,winter,432,1008,0.787,0.5,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8025735191401687,0.28090073169905905,19.49
49,0,0,2024-02-12T12:15:00,wfh,winter,432,1008,0.787,0.5104166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7955871793915983,0.2784555127870594,19.49
50,0,0,2024-02-12T12:30:00,wfh,winter,432,1008,0.787,0.5208333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7212196975279173,0.25242689413477104,19.48
51,0,0,2024-02-12T12:45:00,wfh,winter,432,1008,0.787,0.53125,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7301941318766526,0.2555679461568284,19.48
52,0,0,2024-02-12T13:00:00,wfh,winter,432,1008,0.787,0.5416666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7503628414102792,0.2626269944935977,19.48
53,0,0,2024-02-12T13:15:00,wfh,winter,432,1008,0.787,0.5520833333333334,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.6697265418364674,0.23440428964276358,19.47
54,0,0,2024-02-12T13:30:00,wfh,winter,432,1008,0.787,0.5625,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6002797181023556,0.21009790133582446,19.46
55,0,0,2024-02-12T13:45:00,wfh,winter,432,1008,0.787,0.5729166666666666,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6090441010585188,0.21316543537048158,19.45
56,0,0,2024-02-12T14:00:00,wfh,winter,432,1008,0.787,0.5833333333333334,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6060804117849586,0.21212814412473552,19.44
57,0,0,2024-02-12T14:15:00,wfh,winter,432,1008,0.787,0.59375,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6576210924543079,0.23016738235900774,19.43
58,0,0,2024-02-12T14:30:00,wfh,winter,432,1008,0.787,0.6041666666666666,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5342480442240605,0.18698681547842116,19.41
59,0,0,2024-02-12T14:45:00,wfh,winter,432,1008,0.787,0.6145833333333334,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4517304240543305,0.15810564841901567,19.4
60,0,0,2024-02-12T15:00:00,wfh,winter,432,1008,0.787,0.625,0,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.41832807323310245,0.14641482563158584,19.38
61,0,0,2024-02-12T15:15:00,wfh,winter,432,1008,0.787,0.6354166666666666,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.26418632495015204,0.0924652137325532,19.37
62,0,0,2024-02-12T15:30:00,wfh,winter,432,1008,0.787,0.6458333333333334,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3071521171005378,0.10750324098518822,19.35
63,0,0,2024-02-12T15:45:00,wfh,winter,432,1008,0.787,0.65625,0,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.18032742623826292,0.06311459918339202,19.33
64,0,0,2024-02-12T16:00:00,wfh,winter,432,1008,0.787,0.6666666666666666,0,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.13754412446516529,0.04814044356280785,19.31
65,0,0,2024-02-12T16:15:00,wfh,winter,432,1008,0.787,0.6770833333333334,0,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.11176136798307044,0.039116478794074656,19.29
66,0,0,2024-02-12T16:30:00,wfh,winter,432,1008,0.787,0.6875,0,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.04548591804544365,0.015920071315905275,19.27
67,0,0,2024-02-12T16:45:00,wfh,winter,432,1008,0.787,0.6979166666666666,0,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.006615178986378805,0.0023153126452325817,19.25
68,0,0,2024-02-12T17:00:00,wfh,winter,432,1008,0.787,0.7083333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.04029774598428915,0.014104211094501202,19.23
69,0,0,2024-02-12T17:15:00,wfh,winter,432,1008,0.787,0.71875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.013496349963036334,0.004723722487062717,19.21
70,0,0,2024-02-12T17:30:00,wfh,winter,432,1008,0.787,0.7291666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.04566038173994821,0.01598113360898187,19.18
71,0,0,2024-02-12T17:45:00,wfh,winter,432,1008,0.787,0.7395833333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,19.16
72,0,0,2024-02-12T18:00:00,wfh,winter,432,1008,0.787,0.75,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.045820073457054966,0.016037025709969236,19.14
73,0,0,2024-02-12T18:15:00,wfh,winter,432,1008,0.787,0.7604166666666666,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.005403843757825272,0.0018913453152388452,19.11
74,0,0,2024-02-12T18:30:00,wfh,winter,432,1008,0.787,0.7708333333333334,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.022923393177868064,0.008023187612253822,19.09
75,0,0,2024-02-12T18:45:00,wfh,winter,432,1008,0.787,0.78125,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,nan,0,0,1,0,0,0,0.0,0.0,19.07
76,0,0,2024-02-12T19:00:00,wfh,winter,432,1008,0.787,0.7916666666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.05
77,0,0,2024-02-12T19:15:00,wfh,winter,432,1008,0.787,0.8020833333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.009875620762423102,0.0034564672668480853,19.02
78,0,0,2024-02-12T19:30:00,wfh,winter,432,1008,0.787,0.8125,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.011101618754633296,0.003885566564121653,19.0
79,0,0,2024-02-12T19:45:00,wfh,winter,432,1008,0.787,0.8229166666666666,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.98
80,0,0,2024-02-12T20:00:00,wfh,winter,432,1008,0.787,0.8333333333333334,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.96
81,0,0,2024-02-12T20:15:00,wfh,winter,432,1008,0.787,0.84375,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.051506117626430724,0.018027141169250752,18.94
82,0,0,2024-02-12T20:30:00,wfh,winter,432,1008,0.787,0.8541666666666666,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0011476545751494395,nan,18.92
83,0,0,2024-02-12T20:45:00,wfh,winter,432,1008,0.787,0.8645833333333334,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.04326564825029882,0.015142976887604586,18.91
84,0,0,2024-02-12T21:00:00,wfh,winter,432,1008,0.787,0.875,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.89
85,0,0,2024-02-12T21:15:00,wfh,winter,432,1008,0.787,0.8854166666666666,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.87
86,0,0,2024-02-12T21:30:00,wfh,winter,432,1008,0.787,0.8958333333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.05243629056878263,0.01835270169907392,18.86
87,0,0,2024-02-12T21:45:00,wfh,winter,432,1008,0.787,0.90625,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.85
88,0,0,2024-02-12T22:00:00,wfh,winter,432,1008,0.787,0.9166666666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.83
89,0,0,2024-02-12T22:15:00,wfh,winter,432,1008,0.787,0.9270833333333334,0,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.013686012098168741,0.004790104234359059,18.82
90,0,0,2024-02-12T22:30:00,wfh,winter,432,1008,0.787,0.9375,0,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.027738881568802744,0.00970860854908096,18.81
91,0,0,2024-02-12T22:45:00,wfh,winter,432,1008,0.787,0.9479166666666666,0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,18.81
92,0,0,2024-02-12T23:00:00,wfh,winter,432,1008,0.787,0.9583333333333334,0,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,18.8
93,0,0,2024-02-12T23:15:00,wfh,winter,432,1008,0.787,0.96875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0074611016953664375,0.002611385593378253,18.79
94,0,0,2024-02-12T23:30:00,wfh,winter,432,1008,0.787,0.9791666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04343230403638591,0.015201306412735068,18.79
95,0,0,2024-02-12T23:45:00,wfh,winter,432,1008,0.787,0.9895833333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.79
96,0,1,2024-02-13T00:00:00,wfh,winter,433,1007,0.876,0.0,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.76
97,0,1,2024-02-13T00:15:00,wfh,winter,433,1007,0.876,0.010416666666666666,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.014211779469128806,0.004974122814195082,18.76
98,0,1,2024-02-13T00:30:00,wfh,winter,433,1007,0.876,0.020833333333333332,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.010412394979824878,0.003644338242938707,18.77
99,0,1,2024-02-13T00:45:00,wfh,winter,433,1007,0.876,0.03125,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03012470422636514,0.010543646479227798,18.77
100,0,1,2024-02-13T01:00:00,wfh,winter,433,1007,0.876,0.041666666666666664,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.045634499404858246,0.015972074791700385,18.77
101,0,1,2024-02-13T01:15:00,wfh,winter,433,1007,0.876,0.052083333333333336,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.045420137171566864,0.0158970480100484,18.78
102,0,1,2024-02-13T01:30:00,wfh,winter,433,1007,0.876,0.0625,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.79
103,0,1,2024-02-13T01:45:00,wfh,winter,433,1007,0.876,0.07291666666666667,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.8
104,0,1,2024-02-13T02:00:00,wfh,winter,433,1007,0.876,0.08333333333333333,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.81
105,0,1,2024-02-13T02:15:00,wfh,winter,433,1007,0.876,0.09375,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.82
106,0,1,2024-02-13T02:30:00,wfh,winter,433,1007,0.876,0.10416666666666667,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.84
107,0,1,2024-02-13T02:45:00,wfh,winter,433,1007,0.876,0.11458333333333333,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.85
