step_index,week_index,day_index,timestamp,persona_label,season_label,sunrise_minute,sunset_minute,cloudiness,time_of_day_norm,day_of_week,is_weekend,kitchen_light,bedroom_light,living_room_light,bathroom_light,hallway_light,office_light,dining_room_light,bedside_lamp,porch_light,tv_living_room,tv_bedroom,coffee_maker_plug,kettle_plug,microwave_plug,desk_monitor_plug,game_console_plug,washing_machine_plug,dryer_plug,dishwasher_plug,robot_vacuum_plug,space_heater_plug,person_home,front_door,motion_kitchen,motion_bedroom,motion_living_room,motion_bathroom,motion_hallway,motion_office,ambient_light_outdoor,ambient_light_bedroom,indoor_temperature_c
38,0,0,2024-02-12T09:30:00,night_shift,winter,432,1008,0.8312,0.3958333333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5646488727500477,0.028232443637502387,19.17
39,0,0,2024-02-12T09:45:00,night_shift,winter,432,1008,0.8312,0.40625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0.5666002261552411,0.028330011307762054,19.19
40,0,0,2024-02-12T10:00:00,night_shift,winter,432,1008,0.8312,0.4166666666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6506898942720297,0.03253449471360149,19.2
41,0,0,2024-02-12T10:15:00,night_shift,winter,432,1008,0.8312,0.4270833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6340496967386361,0.031702484836931805,19.21
42,0,0,2024-02-12T10:30:00,night_shift,winter,432,1008,0.8312,0.4375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6740433003534666,0.033702165017673334,19.22
43,0,0,2024-02-12T10:45:00,night_shift,winter,432,1008,0.8312,0.4479166666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7849377528807171,0.03924688764403586,19.23
44,0,0,2024-02-12T11:00:00,night_shift,winter,432,1008,0.8312,0.4583333333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7586650394922045,0.03793325197461023,19.24
45,0,0,2024-02-12T11:15:00,night_shift,winter,432,1008,0.8312,0.46875,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8036103502060913,0.04018051751030457,19.24
46,0,0,2024-02-12T11:30:00,night_shift,winter,432,1008,0.8312,0.4791666666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8566516248579491,0.04283258124289746,19.24
47,0,0,2024-02-12T11:45:00,night_shift,winter,432,1008,0.8312,0.4895833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7888107507121448,0.039440537535607244,19.25
48,0,0,2024-02-12T12:00:00,night_shift,winter,432,1008,0.8312,0.5,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7698811550871177,0.03849405775435589,19.25
49,0,0,2024-02-12T12:15:00,night_shift,winter,432,1008,0.8312,0.5104166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8103653558036105,0.04051826779018053,19.25
50,0,0,2024-02-12T12:30:00,night_shift,winter,432,1008,0.8312,0.5208333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7738259837767423,0.03869129918883712,19.24
51,0,0,2024-02-12T12:45:00,night_shift,winter,432,1008,0.8312,0.53125,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,0.04035381415966771,19.24
52,0,0,2024-02-12T13:00:00,night_shift,winter,432,1008,0.8312,0.5416666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7809592336732603,0.039047961683663014,19.24
53,0,0,2024-02-12T13:15:00,night_shift,winter,432,1008,0.8312,0.5520833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7695502170891618,0.038477510854458094,19.23
54,0,0,2024-02-12T13:30:00,night_shift,winter,432,1008,0.8312,0.5625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7243736066089066,0.036218680330445334,19.22
55,0,0,2024-02-12T13:45:00,night_shift,winter,432,1008,0.8312,0.5729166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6864534085195129,0.03432267042597564,19.21
56,0,0,2024-02-12T14:00:00,night_shift,winter,432,1008,0.8312,0.5833333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5764146109612852,0.028820730548064263,19.2
57,0,0,2024-02-12T14:15:00,night_shift,winter,432,1008,0.8312,0.59375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5400174386249942,0.027000871931249712,19.19
58,0,0,2024-02-12T14:30:00,night_shift,winter,432,1008,0.8312,0.6041666666666666,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4500074790637142,0.02250037395318571,19.17
59,0,0,2024-02-12T14:45:00,night_shift,winter,432,1008,0.8312,0.6145833333333334,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4400693561735488,0.022003467808677443,19.16
60,0,0,2024-02-12T15:00:00,night_shift,winter,432,1008,0.8312,0.625,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4205325138670441,0.021026625693352206,19.14
61,0,0,2024-02-12T15:15:00,night_shift,winter,432,1008,0.8312,0.6354166666666666,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.45790525192741527,0.022895262596370765,19.13
62,0,0,2024-02-12T15:30:00,night_shift,winter,432,1008,0.8312,0.6458333333333334,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.32306471718504626,0.016153235859252314,19.11
63,0,0,2024-02-12T15:45:00,night_shift,winter,432,1008,0.8312,0.65625,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23211875920207112,0.011605937960103556,19.09
64,0,0,2024-02-12T16:00:00,night_shift,winter,432,1008,0.8312,0.6666666666666666,0,False,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.19375974676650873,0.009687987338325437,19.07
65,0,0,2024-02-12T16:15:00,night_shift,winter,432,1008,0.8312,0.6770833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.20042838671145263,0.010021419335572632,19.05
66,0,0,2024-02-12T16:30:00,night_shift,winter,432,1008,0.8312,0.6875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.025106989995162515,0.0012553494997581257,19.03
67,0,0,2024-02-12T16:45:00,night_shift,winter,432,1008,0.8312,0.6979166666666666,0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,19.01
68,0,0,2024-02-12T17:00:00,night_shift,winter,432,1008,0.8312,0.7083333333333334,0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,18.99
69,0,0,2024-02-12T17:15:00,night_shift,winter,432,1008,0.8312,0.71875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,18.97
70,0,0,2024-02-12T17:30:00,night_shift,winter,432,1008,0.8312,0.7291666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,18.94
71,0,0,2024-02-12T17:45:00,night_shift,winter,432,1008,0.8312,0.7395833333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,18.92
72,0,0,2024-02-12T18:00:00,night_shift,winter,432,1008,0.8312,0.75,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.019302275482919795,0.0009651137741459898,18.9
73,0,0,2024-02-12T18:15:00,night_shift,winter,432,1008,0.8312,0.7604166666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.87
74,0,0,2024-02-12T18:30:00,night_shift,winter,432,1008,0.8312,0.7708333333333334,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.024875351315474078,0.001243767565773704,18.85
75,0,0,2024-02-12T18:45:00,night_shift,winter,432,1008,0.8312,0.78125,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.05652107052694994,0.002826053526347497,18.83
76,0,0,2024-02-12T19:00:00,night_shift,winter,432,1008,0.8312,0.7916666666666666,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,18.81
77,0,0,2024-02-12T19:15:00,night_shift,winter,432,1008,0.8312,0.8020833333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.05523157317361703,0.002761578658680852,18.78
78,0,0,2024-02-12T19:30:00,night_shift,winter,432,1008,0.8312,0.8125,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.002717043096054355,0.00013585215480271776,18.76
79,0,0,2024-02-12T19:45:00,night_shift,winter,432,1008,0.8312,0.8229166666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.74
80,0,0,2024-02-12T20:00:00,night_shift,winter,432,1008,0.8312,0.8333333333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.72
81,0,0,2024-02-12T20:15:00,night_shift,winter,432,1008,0.8312,0.84375,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.7
82,0,0,2024-02-12T20:30:00,night_shift,winter,432,1008,0.8312,0.8541666666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0.0024931076242551424,0.00012465538121275713,18.68
83,0,0,2024-02-12T20:45:00,night_shift,winter,432,1008,0.8312,0.8645833333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.67
84,0,0,2024-02-12T21:00:00,night_shift,winter,432,1008,0.8312,0.875,0,False,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.0,0.0,18.65
85,0,0,2024-02-12T21:15:00,night_shift,winter,432,1008,0.8312,0.8854166666666666,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.02735172908165593,0.0013675864540827966,18.63
86,0,0,2024-02-12T21:30:00,night_shift,winter,432,1008,0.8312,0.8958333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007003476877293758,0.00035017384386468794,18.62
87,0,0,2024-02-12T21:45:00,night_shift,winter,432,1008,0.8312,0.90625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05715970139843794,0.0028579850699218972,18.61
88,0,0,2024-02-12T22:00:00,night_shift,winter,432,1008,0.8312,0.9166666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.59
89,0,0,2024-02-12T22:15:00,night_shift,winter,432,1008,0.8312,0.9270833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005774748741020936,0.00028873743705104684,18.58
90,0,0,2024-02-12T22:30:00,night_shift,winter,432,1008,0.8312,0.9375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.57
91,0,0,2024-02-12T22:45:00,night_shift,winter,432,1008,0.8312,0.9479166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.57
92,0,0,2024-02-12T23:00:00,night_shift,winter,432,1008,0.8312,0.9583333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023526119927988757,0.0011763059963994379,18.56
93,0,0,2024-02-12T23:15:00,night_shift,winter,432,1008,0.8312,0.96875,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.55
94,0,0,2024-02-12T23:30:00,night_shift,winter,432,1008,0.8312,0.9791666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005672855000048939,0.000283642750002447,18.55
95,0,0,2024-02-12T23:45:00,night_shift,winter,432,1008,0.8312,0.9895833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026052072244268486,0.0013026036122134243,18.55
96,0,1,2024-02-13T00:00:00,night_shift,winter,433,1007,0.9866,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.03336210761826887,0.0016681053809134436,18.52
97,0,1,2024-02-13T00:15:00,night_shift,winter,433,1007,0.9866,0.010416666666666666,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06927310812095798,0.0034636554060478992,18.52
98,0,1,2024-02-13T00:30:00,night_shift,winter,433,1007,0.9866,0.020833333333333332,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.53
99,0,1,2024-02-13T00:45:00,night_shift,winter,433,1007,0.9866,0.03125,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019362482663016056,0.0009681241331508028,18.53
100,0,1,2024-02-13T01:00:00,night_shift,winter,433,1007,0.9866,0.041666666666666664,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.53
101,0,1,2024-02-13T01:15:00,night_shift,winter,433,1007,0.9866,0.052083333333333336,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.54
102,0,1,2024-02-13T01:30:00,night_shift,winter,433,1007,0.9866,0.0625,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.55
103,0,1,2024-02-13T01:45:00,night_shift,winter,433,1007,0.9866,0.07291666666666667,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.56
104,0,1,2024-02-13T02:00:00,night_shift,winter,433,1007,0.9866,0.08333333333333333,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.57
105,0,1,2024-02-13T02:15:00,night_shift,winter,433,1007,0.9866,0.09375,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.58
