step_index,week_index,day_index,timestamp,persona_label,season_label,sunrise_minute,sunset_minute,cloudiness,time_of_day_norm,day_of_week,is_weekend,kitchen_light,bedroom_light,living_room_light,bathroom_light,hallway_light,office_light,dining_room_light,bedside_lamp,porch_light,tv_living_room,tv_bedroom,coffee_maker_plug,kettle_plug,microwave_plug,desk_monitor_plug,game_console_plug,washing_machine_plug,dryer_plug,dishwasher_plug,robot_vacuum_plug,space_heater_plug,person_home,front_door,motion_kitchen,motion_bedroom,motion_living_room,motion_bathroom,motion_hallway,motion_office,ambient_light_outdoor,ambient_light_bedroom,indoor_temperature_c
17,0,0,2024-02-12T04:15:00,retiree,winter,432,1008,0.787,0.17708333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.005040385139567185,0.0017641347988485146,18.98
18,0,0,2024-02-12T04:30:00,retiree,winter,432,1008,0.787,0.1875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02607986739870148,0.009127953589545518,19.0
19,0,0,2024-02-12T04:45:00,retiree,winter,432,1008,0.787,0.19791666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.02
20,0,0,2024-02-12T05:00:00,retiree,winter,432,1008,0.787,0.20833333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.006459973326534747,0.0022609906642871614,19.05
21,0,0,2024-02-12T05:15:00,retiree,winter,432,1008,0.787,0.21875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.07
22,0,0,2024-02-12T05:30:00,retiree,winter,432,1008,0.787,0.22916666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00030118149697735193,0.00010541352394207317,19.09
23,0,0,2024-02-12T05:45:00,retiree,winter,432,1008,0.787,0.23958333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.11
24,0,0,2024-02-12T06:00:00,retiree,winter,432,1008,0.787,0.25,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.14
25,0,0,2024-02-12T06:15:00,retiree,winter,432,1008,0.787,0.2604166666666667,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02258641664738486,0.0079052458265847,19.16
26,0,0,2024-02-12T06:30:00,retiree,winter,432,1008,0.787,0.2708333333333333,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.026726873694442457,0.00935440579305486,19.18
27,0,0,2024-02-12T06:45:00,retiree,winter,432,1008,0.787,0.28125,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,19.21
28,0,0,2024-02-12T07:00:00,retiree,winter,432,1008,0.787,0.2916666666666667,0,False,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,19.23
29,0,0,2024-02-12T07:15:00,retiree,winter,432,1008,0.787,0.3020833333333333,0,False,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.04803040881200393,0.016810643084201375,19.25
30,0,0,2024-02-12T07:30:00,retiree,winter,432,1008,0.787,0.3125,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.03244396064513455,0.011355386225797091,19.27
31,0,0,2024-02-12T07:45:00,retiree,winter,432,1008,0.787,0.3229166666666667,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.10119152587871488,0.03541703405755021,19.29
32,0,0,2024-02-12T08:00:00,retiree,winter,432,1008,0.787,0.3333333333333333,0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.15746831768361816,0.055113911189266354,19.31
33,0,0,2024-02-12T08:15:00,retiree,winter,432,1008,0.787,0.34375,0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.17263183321594888,0.060421141625582105,19.33
34,0,0,2024-02-12T08:30:00,retiree,winter,432,1008,0.787,0.3541666666666667,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.23130293552004286,0.080956027432015,19.35
35,0,0,2024-02-12T08:45:00,retiree,winter,432,1008,0.787,0.3645833333333333,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3662380680546936,0.12818332381914277,19.37
36,0,0,2024-02-12T09:00:00,retiree,winter,432,1008,0.787,0.375,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3688659047981418,0.12910306667934962,19.38
37,0,0,2024-02-12T09:15:00,retiree,winter,432,1008,0.787,0.3854166666666667,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.44709747184535714,0.15648411514587499,19.4
38,0,0,2024-02-12T09:30:00,retiree,winter,432,1008,0.787,0.3958333333333333,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.537341616701302,0.18806956584545567,19.41
39,0,0,2024-02-12T09:45:00,retiree,winter,432,1008,0.787,0.40625,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5101444028932874,0.17855054101265058,19.43
40,0,0,2024-02-12T10:00:00,retiree,winter,432,1008,0.787,0.4166666666666667,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5348112494680556,0.18718393731381944,19.44
41,0,0,2024-02-12T10:15:00,retiree,winter,432,1008,0.787,0.4270833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6213426074712894,0.2174699126149513,19.45
42,0,0,2024-02-12T10:30:00,retiree,winter,432,1008,0.787,0.4375,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6327852544922934,0.22147483907230267,19.46
43,0,0,2024-02-12T10:45:00,retiree,winter,432,1008,0.787,0.4479166666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6881309875918552,0.2408458456571493,19.47
44,0,0,2024-02-12T11:00:00,retiree,winter,432,1008,0.787,0.4583333333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7439397025792922,0.26037889590275226,19.48
45,0,0,2024-02-12T11:15:00,retiree,winter,432,1008,0.787,0.46875,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8057893645797743,0.282026277602921,19.48
46,0,0,2024-02-12T11:30:00,retiree,winter,432,1008,0.787,0.4791666666666667,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7765207838045384,0.2717822743315884,19.48
47,0,0,2024-02-12T11:45:00,retiree,winter,432,1008,0.787,0.4895833333333333,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.7596918100630561,0.2658921335220696,19.49
48,0,0,2024-02-12T12:00:00,retiree,winter,432,1008,0.787,0.5,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7848391256505362,0.2746936939776876,19.49
49,0,0,2024-02-12T12:15:00,retiree,winter,432,1008,0.787,0.5104166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8128905226702487,0.28451168293458706,19.49
50,0,0,2024-02-12T12:30:00,retiree,winter,432,1008,0.787,0.5208333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7479171804257226,0.2617710131490029,19.48
51,0,0,2024-02-12T12:45:00,retiree,winter,432,1008,0.787,0.53125,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7476342198470093,0.2616719769464532,19.48
52,0,0,2024-02-12T13:00:00,retiree,winter,432,1008,0.787,0.5416666666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7445059602756001,0.26057708609646,19.48
53,0,0,2024-02-12T13:15:00,retiree,winter,432,1008,0.787,0.5520833333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6589288444414693,0.23062509555451421,19.47
54,0,0,2024-02-12T13:30:00,retiree,winter,432,1008,0.787,0.5625,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7085897416378766,0.2480064095732568,19.46
55,0,0,2024-02-12T13:45:00,retiree,winter,432,1008,0.787,0.5729166666666666,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6323876554968907,0.22133567942391172,19.45
56,0,0,2024-02-12T14:00:00,retiree,winter,432,1008,0.787,0.5833333333333334,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.5876848266467165,0.20568968932635076,19.44
57,0,0,2024-02-12T14:15:00,retiree,winter,432,1008,0.787,0.59375,0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5625293064735857,0.19688525726575498,19.43
58,0,0,2024-02-12T14:30:00,retiree,winter,432,1008,0.787,0.6041666666666666,0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5332867031814709,0.1866503461135148,19.41
59,0,0,2024-02-12T14:45:00,retiree,winter,432,1008,0.787,0.6145833333333334,0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.45328359130380536,0.15864925695633186,19.4
60,0,0,2024-02-12T15:00:00,retiree,winter,432,1008,0.787,0.625,0,False,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3780281274736686,0.132309844615784,19.38
61,0,0,2024-02-12T15:15:00,retiree,winter,432,1008,0.787,0.6354166666666666,0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.30228427191337126,0.10579949516967993,19.37
62,0,0,2024-02-12T15:30:00,retiree,winter,432,1008,0.787,0.6458333333333334,0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.29117694048107223,0.10191192916837527,19.35
63,0,0,2024-02-12T15:45:00,retiree,winter,432,1008,0.787,0.65625,0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.21866565292633522,0.07653297852421732,19.33
64,0,0,2024-02-12T16:00:00,retiree,winter,432,1008,0.787,0.6666666666666666,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.13145145086319368,0.046008007802117785,19.31
65,0,0,2024-02-12T16:15:00,retiree,winter,432,1008,0.787,0.6770833333333334,0,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.10197103137864685,0.0356898609825264,19.29
66,0,0,2024-02-12T16:30:00,retiree,winter,432,1008,0.787,0.6875,0,False,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.05867801283426398,0.02053730449199239,19.27
67,0,0,2024-02-12T16:45:00,retiree,winter,432,1008,0.787,0.6979166666666666,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,19.25
68,0,0,2024-02-12T17:00:00,retiree,winter,432,1008,0.787,0.7083333333333334,0,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,19.23
69,0,0,2024-02-12T17:15:00,retiree,winter,432,1008,0.787,0.71875,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.03636497912565525,0.012727742693979336,19.21
70,0,0,2024-02-12T17:30:00,retiree,winter,432,1008,0.787,0.7291666666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.18
71,0,0,2024-02-12T17:45:00,retiree,winter,432,1008,0.787,0.7395833333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.16
72,0,0,2024-02-12T18:00:00,retiree,winter,432,1008,0.787,0.75,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.04455320928448196,0.015593623249568686,19.14
73,0,0,2024-02-12T18:15:00,retiree,winter,432,1008,0.787,0.7604166666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0037743473772018136,0.0013210215820206347,19.11
74,0,0,2024-02-12T18:30:00,retiree,winter,432,1008,0.787,0.7708333333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.09
75,0,0,2024-02-12T18:45:00,retiree,winter,432,1008,0.787,0.78125,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.07
76,0,0,2024-02-12T19:00:00,retiree,winter,432,1008,0.787,0.7916666666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.009204605877062793,0.0032216120569719775,19.05
77,0,0,2024-02-12T19:15:00,retiree,winter,432,1008,0.787,0.8020833333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.012924872557910786,0.004523705395268775,19.02
78,0,0,2024-02-12T19:30:00,retiree,winter,432,1008,0.787,0.8125,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.0
79,0,0,2024-02-12T19:45:00,retiree,winter,432,1008,0.787,0.8229166666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.03801565222985608,0.013305478280449628,18.98
80,0,0,2024-02-12T20:00:00,retiree,winter,432,1008,0.787,0.8333333333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.96
81,0,0,2024-02-12T20:15:00,retiree,winter,432,1008,0.787,0.84375,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.94
82,0,0,2024-02-12T20:30:00,retiree,winter,432,1008,0.787,0.8541666666666666,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.92
83,0,0,2024-02-12T20:45:00,retiree,winter,432,1008,0.787,0.8645833333333334,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.05705418469642318,0.01996896464374811,18.91
84,0,0,2024-02-12T21:00:00,retiree,winter,432,1008,0.787,0.875,0,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0613870385342994,0.02148546348700479,18.89
85,0,0,2024-02-12T21:15:00,retiree,winter,432,1008,0.787,0.8854166666666666,0,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.004815899599234192,0.0016855648597319671,18.87
86,0,0,2024-02-12T21:30:00,retiree,winter,432,1008,0.787,0.8958333333333334,0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.006546359571042142,0.00229122584986475,18.86
87,0,0,2024-02-12T21:45:00,retiree,winter,432,1008,0.787,0.90625,0,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.02735172908165593,0.009573105178579575,18.85
88,0,0,2024-02-12T22:00:00,retiree,winter,432,1008,0.787,0.9166666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.007003476877293758,0.0024512169070528152,18.83
89,0,0,2024-02-12T22:15:00,retiree,winter,432,1008,0.787,0.9270833333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.019695988403728028,0.006893595941304809,18.82
90,0,0,2024-02-12T22:30:00,retiree,winter,432,1008,0.787,0.9375,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.81
91,0,0,2024-02-12T22:45:00,retiree,winter,432,1008,0.787,0.9479166666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0062450803571204765,0.0021857781249921666,18.81
92,0,0,2024-02-12T23:00:00,retiree,winter,432,1008,0.787,0.9583333333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.8
93,0,0,2024-02-12T23:15:00,retiree,winter,432,1008,0.787,0.96875,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.032842957489557754,0.011495035121345214,18.79
94,0,0,2024-02-12T23:30:00,retiree,winter,432,1008,0.787,0.9791666666666666,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008152670016623705,0.0028534345058182967,18.79
95,0,0,2024-02-12T23:45:00,retiree,winter,432,1008,0.787,0.9895833333333334,0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.79
96,0,1,2024-02-13T00:00:00,retiree,winter,433,1007,0.8193,0.0,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.76
97,0,1,2024-02-13T00:15:00,retiree,winter,433,1007,0.8193,0.010416666666666666,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03772243019510685,0.013202850568287397,18.76
98,0,1,2024-02-13T00:30:00,retiree,winter,433,1007,0.8193,0.020833333333333332,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.77
99,0,1,2024-02-13T00:45:00,retiree,winter,433,1007,0.8193,0.03125,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.77
100,0,1,2024-02-13T01:00:00,retiree,winter,433,1007,0.8193,0.041666666666666664,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.77
101,0,1,2024-02-13T01:15:00,retiree,winter,433,1007,0.8193,0.052083333333333336,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.78
102,0,1,2024-02-13T01:30:00,retiree,winter,433,1007,0.8193,0.0625,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.027641428767713406,0.00967450006869969,18.79
103,0,1,2024-02-13T01:45:00,retiree,winter,433,1007,0.8193,0.07291666666666667,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.8
104,0,1,2024-02-13T02:00:00,retiree,winter,433,1007,0.8193,0.08333333333333333,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.81
105,0,1,2024-02-13T02:15:00,retiree,winter,433,1007,0.8193,0.09375,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.015014982813079274,0.0052552439845777454,18.82
106,0,1,2024-02-13T02:30:00,retiree,winter,433,1007,0.8193,0.10416666666666667,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nan,0,0,0,0.0,0.0,18.84
107,0,1,2024-02-13T02:45:00,retiree,winter,433,1007,0.8193,0.11458333333333333,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,18.85
